V_kmh,V_ms,CL_required,alpha_trim_deg,delta_e_trim_deg,CL_trim,CD_trim,CM_trim,L_D_trim,trim_valid,drag_N,shaft_power_W,electrical_power_W,aux_power_W,total_power_W,endurance_min,range_km
106,29.444444444444443,0.17734845867147145,-6.044358724341467,7.029287626687568,0.17734845867147145,0.03480009035238987,0.0,5.096206845316198,True,3.4649300030333436,102.022938978204,168.4589291693771,10.0,178.4589291693771,33.438282005695115,59.074298210061365
107,29.72222222222222,0.17404902451154278,-6.0944738797645,6.894813045192621,0.17404902451154278,0.0346939814074455,0.0,5.016692159585668,True,3.5198492230104046,104.61774079503147,172.74343165330274,10.0,182.74343165330274,32.654306346403516,58.233512984419605
108,30.0,0.17084081632653061,-6.1432087324464835,6.762701606287926,0.17084081632653061,0.034590623891878516,0.0,4.938934228550936,True,3.575265266324631,107.25795798973894,177.10292340926966,10.0,187.10292340926966,31.893462118424384,57.40823181316389
109,30.27777777777778,0.16772050177869313,-6.19061354025816,6.632908262601048,0.16772050177869313,0.034489922855919654,0.0,4.862884225034054,True,3.631178367170843,109.94401167267274,181.5380997691191,10.0,191.5380997691191,31.154950410352217,56.59815991213986
110,30.555555555555554,0.16468489930848373,-6.236736292417845,6.505388641402714,0.16468489930848373,0.034391787462447726,0.0,4.788494912871354,True,3.687588756236483,112.67632310722587,186.04965631740083,10.0,196.04965631740083,30.438002861575814,55.80300524622233
111,30.833333333333332,0.16173097002131753,-6.281622831386029,6.380099053927492,0.16173097002131753,0.03429613077183266,0.0,4.715720589511713,True,3.7444966606531684,115.45531370347268,190.63828888086306,10.0,200.63828888086306,29.741880442089283,55.02247881786517
112,31.11111111111111,0.1588558100791337,-6.325316967181163,6.256996502759272,0.1588558100791337,0.03420286953998294,0.0,4.644517030754752,True,3.8019023039582884,118.28140501203563,195.3046935183251,10.0,205.3046935183251,29.06587227859633,54.256294920046486
113,31.38888888888889,0.15605664356117574,-6.367860584650718,6.136038687436636,0.15605664356117574,0.034111924028669256,0.0,4.574841437557684,True,3.859805906065866,121.15501871817858,200.0495665109244,10.0,210.0495665109244,28.40929452567876,53.504171356695
114,31.666666666666664,0.15333081576120755,-6.409293744189626,6.01718400842321,0.15333081576120755,0.034023217827269615,0.0,4.506652384840357,True,3.9182076832459125,124.07657663612055,204.87360435272743,10.0,214.87360435272743,27.771489280759845,52.7658296334437
115,31.944444444444443,0.15067578689093786,-6.449654776359824,5.900391569578717,0.15067578689093786,0.03393667768514771,0.0,4.43990977221912,True,3.977107848111589,127.04650070356465,209.77750374169602,10.0,219.77750374169602,27.151823541564223,52.04099512133143
116,32.22222222222222,0.14808912616176076,-6.488980370829621,5.785621179257393,0.14808912616176076,0.033852233353937757,0.0,4.374574776601401,True,4.036506609613487,130.06521297643457,214.7619615709962,10.0,224.7619615709962,26.549688204759125,51.32939719586764
117,32.5,0.14556850621905568,-6.527305660019484,5.672833350152099,0.14556850621905568,0.03376981743906463,0.0,4.310609806574296,True,4.096404173040443,133.1331356238144,219.827674920643,10.0,229.827674920643,25.96449710445213,50.63076935368165
118,32.77777777777778,0.14311169790524658,-6.564664297811492,5.56198929799449,0.14311169790524658,0.033689365259879304,0.0,4.247978458521996,True,4.156800740026297,136.25069092308416,224.9753410494682,10.0,234.9753410494682,25.39568608922126,49.944849308801814
119,33.05555555555556,0.14071656532961324,-6.601088533652839,5.453050939213974,0.14071656532961324,0.0336108147178364,0.0,4.186645474408526,True,4.217696508562063,139.41830125524598,230.20565738740308,10.0,240.20565738740308,24.84271213635846,49.27137907044428
120,33.333333333333336,0.13838106122448976,-6.636609282358982,5.345980887651373,0.13838106122448976,0.03353410617218359,0.0,4.126576701163913,True,4.279091673013012,142.63638910043375,235.51932152806398,10.0,245.51932152806398,24.305052502020313,48.610105004040626
