V_kmh,V_ms,CL_required,mass_kg,sref_m2,cref_m,bref_m,cg_x_m,cg_y_m,cg_z_m,rho,alpha_trim_deg,delta_e_trim_deg,CL_trim,CD_trim,CM_trim,L_D_trim,trim_valid,Cma_per_deg,Cma_per_rad,Cmde_per_deg,Cmde_per_rad,elevator_margin_up_deg,elevator_margin_down_deg,elevator_authority_score,Cma_fit_points,Cmde_fit_points,drag_N,shaft_power_W,electrical_power_W,aux_power_W,total_power_W,endurance_min,range_km
75,20.833333333333332,0.356011841821011,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,2.0401126811975066,6.424018758302671,0.35601184182101475,0.0268326460456975,8.508886412302019e-15,13.267861887892332,True,-0.005942781182500333,-0.3404962803270337,0.007613089653004681,0.43619790617188464,46.42401875830267,33.57598124169733,33.57598124169733,9.0,9.0,1.330885122953692,27.72677339486858,45.78208197295122,10.0,55.78208197295122,106.97628681004734,133.72035851255916
76,21.11111111111111,0.34670474554071784,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,1.9021395555368443,6.327777086465109,0.3467047455407226,0.026318972156813853,3.668940151690947e-15,13.173187139489505,True,-0.005944171212021163,-0.3405759231519759,0.007610999970925959,0.43607817620824973,46.32777708646511,33.67222291353489,33.67222291353489,9.0,9.0,1.3404500985996421,28.298390970436888,46.72592936295049,10.0,56.72592936295049,105.19633731902283,133.24869393742892
77,21.38888888888889,0.3377579035660628,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,1.7696414859572727,6.2356597312965665,0.3377579035660676,0.025891678737840852,3.917872970493619e-15,13.045036862458527,True,-0.005945501673562614,-0.3406521529831055,0.007608650705289036,0.43594357320229893,46.235659731296565,33.764340268703435,33.764340268703435,9.0,9.0,1.3536182523804954,28.952390398138373,47.80580457896945,10.0,57.80580457896945,103.23115547761114,132.4799828629343
78,21.666666666666668,0.32915296026350854,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,1.6422060924433723,6.147031739623866,0.3291529602635162,0.025478558995578184,3.2170446861989888e-15,12.918821677499142,True,-0.0059467817378263035,-0.3407254952629204,0.0076063912037592375,0.43581411330083814,46.14703173962387,33.85296826037613,33.85296826037613,9.0,9.0,1.3668429242858544,29.614930026193512,48.89978126100064,10.0,58.89978126100064,101.31378881624428,131.70792546111755
79,21.944444444444443,0.32087271434757036,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,1.5195787071058116,6.061719446571791,0.32087271434757014,0.025079031774466354,2.45029690981724e-15,12.794461813085599,True,-0.0059480139130739665,-0.340796093704232,0.007604216950931,0.4356895377901857,46.06171944657179,33.93828055342821,33.93828055342821,9.0,9.0,1.3801283913278932,30.28615080969543,50.00809215223188,10.0,60.00809215223188,99.44258825729152,130.93274120543384
80,22.22222222222222,0.3129010328504978,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,1.4015204757254616,5.979559836142094,0.31290103285049814,0.024692542449273505,2.1267709815475655e-15,12.671883970364672,True,-0.005949200553764392,-0.3408640832075919,0.007602123711784057,0.4355696040215543,45.979559836142094,34.020440163857906,34.020440163857906,9.0,9.0,1.3934786683097964,30.966192629106587,51.130968221435026,10.0,61.130968221435026,97.61599028473428,130.15465371297904
81,22.5,0.30522277248029056,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,1.287807193908441,5.900399768742756,0.3052227724802885,0.024318561770210214,1.6683703030206942e-15,12.551020712671452,True,-0.005950343871710297,-0.34092959050053384,0.007600107511047833,0.4354540842287175,45.90039976874276,34.09960023125724,34.09960023125724,9.0,9.0,1.406897526841976,31.655194353944463,52.268638768122955,10.0,62.268638768122955,95.83251084420459,129.3738896396762
82,22.77777777777778,0.297823707650682,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,1.17822824195992,5.824095273179416,0.2978237076506819,0.023956584730899993,1.2828280104848488e-15,12.431809917652371,True,-0.00595144594630418,-0.3409927347234718,0.007598164614316131,0.43534276444596126,45.82409527317942,34.17590472682058,34.17590472682058,9.0,9.0,1.4203885127721243,32.35329390203172,53.42133152038262,10.0,63.42133152038262,94.09073977076916,128.59067768671787
83,23.055555555555554,0.2906904645439377,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,1.0725856090194612,5.75051089704364,0.2906904645439413,0.023606129464862156,1.0499413838349625e-15,12.314194284862987,True,-0.005952508733900734,-0.34105362796727323,0.007596291510744516,0.43523544351671684,45.75051089704364,34.24948910295636,34.24948910295636,9.0,9.0,1.4339549621777543,33.060628294653775,54.58927272595051,10.0,64.58927272595051,92.38933569230996,127.80524770769543
84,23.333333333333332,0.28381046063537224,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,0.9706929980116844,5.67951911006963,0.2838104606353767,0.023266736174673536,8.818900470997093e-16,12.198120892620597,True,-0.005953534076434234,-0.3411123757669981,0.007594484897180583,0.43513193218429236,45.67951911006963,34.32048088993037,34.32048088993037,9.0,9.0,1.4476000160551532,33.777333707953574,55.77268723707505,10.0,65.77268723707505,90.7270213620874,127.01782990692236
85,23.61111111111111,0.2771718491686071,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,0.8723750038527956,5.610999755589344,0.2771718491686075,0.022937966096752818,6.854326134453359e-16,12.08354079866937,True,-0.00595452370934124,-0.3411690775558368,0.007592741663593093,0.43503205225702374,45.61099975558935,34.38900024441065,34.38900024441065,9.0,9.0,1.461326633824459,34.50354552085528,56.97179858964753,10.0,66.97179858964753,89.10257937917218,126.22865412049393
86,23.88888888888889,0.2707634681237407,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,0.7774663581402551,5.544839545713389,0.2707634681237418,0.022619400503733053,6.065026952883912e-16,11.970408679887676,True,-0.005955479268851752,-0.34122382708286275,0.007591058879679883,0.4349356358409643,45.54483954571339,34.45516045428661,34.45516045428661,9.0,9.0,1.4751376057584835,35.239398359785994,58.18682907704602,10.0,68.18682907704601,87.5148482598792,125.43794917249352
87,24.166666666666664,0.2645747932676954,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,0.6858112342485733,5.480931596305879,0.26457479326769545,0.022310639745600432,4.631711680858075e-16,11.858682506846023,True,-0.005956402298705617,-0.34127671279785377,0.007589433782546847,0.4348425246339425,45.48093159630588,34.51906840369412,34.51906840369412,9.0,9.0,1.4890355644318864,35.98502614043725,59.417999819091435,10.0,69.41799981909143,85.96271882726948,124.64594229954075
88,24.444444444444443,0.2585958949177668,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,0.5972626073739474,5.4191749982156825,0.2585958949177684,0.0220113023301573,3.7990444123892075e-16,11.748323249527616,True,-0.005957294256345299,-0.34132781820611197,0.007587863765361138,0.4347525692754384,45.41917499821568,34.58082500178432,34.58082500178432,9.0,9.0,1.5030229952780805,36.74056210679752,60.66553082649745,10.0,70.66553082649745,84.44513088922302,123.8528586375271
89,24.72222222222222,0.2528173980865025,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,0.511681664616199,5.3594744215733945,0.2528173980865024,0.021721024042861546,2.909998630951094e-16,11.639294610955,True,-0.005958156518631051,-0.3413772221959189,0.0075863463668916,0.43466562874729425,45.359474421573395,34.640525578426605,34.640525578426605,9.0,9.0,1.517102246332019,37.50613886765269,61.929641061139634,10.0,71.92964106113963,82.96107017867351,123.05892076503237
90,25.0,0.24723044570903535,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,0.42893726067752164,5.301739750277593,0.24723044570903704,0.021439457105714828,2.4399969891786277e-16,11.531562785847601,True,-0.005958990387120077,-0.34142499934100906,0.007584879261858011,0.4345815698207672,45.30173975027759,34.69826024972241,34.69826024972241,9.0,9.0,1.5312755372299878,38.281888430749696,63.21054849246596,10.0,73.21054849246596,81.50956553226885,122.26434829840328
91,25.27777777777778,0.24182666468339403,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,0.3489054151896303,5.245885744069857,0.24182666468339384,0.021166269374561134,1.9813794702172594e-16,11.42509624176074,True,-0.0059597970929472196,-0.34147122018021286,0.0075834602520183855,0.4345002665458691,45.24588574406986,34.75411425593014,34.75411425593014,9.0,9.0,1.5455449675300665,39.06794223478779,64.5084701503204,10.0,74.5084701503204,80.08968628614824,121.4693575339915
92,25.555555555555554,0.23659813448052772,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,0.2714688480715281,5.191831725848977,0.23659813448052772,0.020901143573935965,1.6951500966810862e-16,11.319865520447841,True,-0.005960577801341118,-0.3415159514762137,0.007582087257930629,0.43442159977934425,45.19183172584898,34.80816827415102,34.80816827415102,9.0,9.0,1.5599125244114567,39.86443117940389,65.8236221744543,10.0,75.8236221744543,78.70053986962472,120.67416113342458
93,25.833333333333332,0.23153735810419543,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,0.19651654966346063,5.139501292095126,0.23153735810419537,0.020643776568423856,1.2945373939476923e-16,11.215843057434968,True,-0.0059613336158065855,-0.3415592564551799,0.007580758311330747,0.4343454567479727,45.139501292095126,34.860498707904874,34.860498707904874,9.0,9.0,1.5743800898047098,40.671485653288336,67.15621986095081,10.0,77.15621986095081,77.34126957948746,119.87896784820556
94,26.11111111111111,0.22663723520180923,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,0.12394338269505992,5.0888220444762124,0.2266372352018088,0.020393878669365706,1.1383445184739993e-16,11.113003018020688,True,-0.00596206558200105,-0.341601195028869,0.0075794715480755346,0.4342717306442166,45.08882204447621,34.91117795552379,34.91117795552379,9.0,9.0,1.5889494470005998,41.48923556057122,68.50647770579356,10.0,78.50647770579356,76.01105251929582,119.08398228023012
95,26.38888888888889,0.22189103714605943,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,0.05364971342103787,5.03972534088614,0.22189103714606004,0.020151172975663913,9.085021282365449e-17,11.011321148105498,True,-0.0059627746913303295,-0.34164182400065,0.007578225201602392,0.43420032025149446,45.03972534088614,34.96027465911386,34.96027465911386,9.0,9.0,1.6036222867805572,42.31781034559804,69.87460944577592,10.0,79.87460944577592,74.70909768956096,118.2894046751382
96,26.666666666666664,0.2172923839239569,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,-0.01444195361911138,4.9918773815800535,0.2172923839239568,0.01994171186920572,1.1562338543200101e-16,10.896375664694206,True,-0.005963283655530924,-0.3416709855012674,0.007577111668090348,0.434136519480908,44.99187738158005,35.00812261841995,35.00812261841995,9.0,9.0,1.6205388418476068,43.21436911593618,71.35499544427027,10.0,81.35499544427027,73.34964457207494,117.3594313153199
